district,price,GrossSquareMeters,ItemStatus,room,hall
26,1485000.0,85.0,0,2.0,1.0
26,1850000.0,105.0,0,2.0,1.0
26,1170000.0,90.0,0,2.0,1.0
26,1200000.0,115.0,0,3.0,1.0
26,1390000.0,100.0,0,2.0,1.0
26,2275000.0,180.0,0,3.0,2.0
26,2500000.0,185.0,0,2.0,2.0
26,1650000.0,135.0,0,3.0,1.0
26,2400000.0,200.0,0,4.0,2.0
26,2000000.0,125.0,0,3.0,1.0
26,1650000.0,145.0,0,3.0,1.0
26,2595000.0,250.0,0,4.0,2.0
26,1360000.0,90.0,0,2.0,1.0
26,1895000.0,142.0,0,3.0,1.0
26,1990000.0,130.0,0,3.0,1.0
26,795.0,52.0,0,0.0,1.0
26,1100000.0,67.0,1,1.0,1.0
26,930.0,55.0,0,1.0,1.0
26,1225000.0,100.0,0,2.0,1.0
26,1385000.0,110.0,0,2.0,1.0
26,1700000.0,90.0,0,1.5,1.0
26,2900000.0,230.0,0,4.0,2.0
26,1680000.0,105.0,0,2.0,1.0
26,1520000.0,100.0,0,2.0,1.0
26,1172000.0,120.0,0,3.0,1.0
26,2500000.0,200.0,0,4.0,2.0
26,2100000.0,170.0,0,4.0,2.0
26,950.0,58.0,0,1.0,1.0
26,2995000.0,180.0,0,3.0,1.0
26,2450000.0,150.0,0,3.0,1.0
26,1120000.0,120.0,0,3.0,1.0
26,2500000.0,142.0,0,4.0,2.0
26,2475000.0,220.0,0,4.0,2.0
26,2150000.0,165.0,0,3.0,1.0
26,1530000.0,130.0,0,2.0,1.0
26,2100000.0,188.0,0,3.0,2.0
26,1275000.0,80.0,0,2.0,1.0
26,3550000.0,260.0,0,4.0,1.0
26,1250000.0,140.0,0,3.0,1.0
26,730.0,40.0,1,0.0,1.0
26,2675000.0,220.0,0,4.0,1.0
26,1400000.0,90.0,0,2.0,1.0
26,2575000.0,210.0,0,3.0,2.0
26,5700000.0,300.0,0,6.0,2.0
26,1300000.0,125.0,0,2.0,1.0
26,750.0,46.0,1,1.0,1.0
26,1890000.0,180.0,0,3.0,1.0
26,1480000.0,85.0,0,2.0,1.0
26,960.0,65.0,0,1.0,1.0
26,1300000.0,130.0,0,3.0,1.0
26,1200000.0,95.0,0,2.0,1.0
26,2300000.0,200.0,0,4.0,1.0
26,1275000.0,100.0,0,2.0,1.0
26,3600000.0,235.0,0,5.0,2.0
26,1300000.0,72.0,0,1.0,1.0
26,720.0,52.0,0,0.0,1.0
26,1830000.0,115.0,0,2.0,1.0
26,1035000.0,92.0,0,2.0,1.0
26,1524000.0,133.0,0,3.0,1.0
26,2600000.0,170.0,0,4.0,1.0
26,2500000.0,225.0,0,5.0,2.0
26,1585000.0,110.0,0,2.0,1.0
26,1600000.0,125.0,0,2.0,1.0
26,1100000.0,95.0,0,2.0,1.0
26,2450000.0,190.0,0,5.0,2.0
26,1170000.0,100.0,0,2.0,1.0
26,1250000.0,120.0,0,3.0,1.0
26,1785000.0,150.0,0,3.0,1.0
26,1390000.0,130.0,0,3.0,1.0
26,1350000.0,100.0,0,2.0,1.0
26,985.0,50.0,0,1.0,1.0
26,3990000.0,435.0,0,7.0,3.0
26,1175000.0,95.0,0,2.0,1.0
26,1970000.0,210.0,0,4.0,2.0
26,3470000.0,210.0,0,3.0,1.0
26,1280000.0,100.0,0,2.0,1.0
26,1900000.0,160.0,0,3.0,1.0
26,1950000.0,200.0,0,5.0,1.0
26,2000000.0,130.0,0,2.0,1.0
26,1475000.0,85.0,0,2.0,1.0
26,1325000.0,80.0,0,2.0,1.0
26,4250000.0,225.0,0,4.0,2.0
26,1875000.0,115.0,0,2.0,1.0
26,945.0,65.0,0,1.0,1.0
26,2500000.0,175.0,0,4.0,1.0
26,1890000.0,165.0,0,3.0,1.0
26,2550000.0,200.0,0,3.0,1.0
26,1450000.0,110.0,0,2.0,1.0
26,3000000.0,250.0,0,5.0,2.0
26,1590000.0,115.0,0,2.0,1.0
26,1100000.0,110.0,0,2.0,1.0
26,1795000.0,100.0,0,2.0,1.0
26,1400000.0,115.0,0,3.0,1.0
26,1300000.0,120.0,0,2.0,1.0
26,10500000.0,440.0,0,7.0,2.0
26,3750000.0,250.0,0,4.0,2.0
26,2490000.0,180.0,0,3.0,2.0
26,1575000.0,150.0,0,3.0,1.0
26,1500000.0,140.0,0,3.0,1.0
26,1795000.0,150.0,0,3.0,1.0
26,3100000.0,262.0,0,4.0,1.0
26,4100000.0,230.0,0,4.0,2.0
26,2600000.0,190.0,0,4.0,1.0
26,3300000.0,300.0,0,5.0,2.0
26,2325000.0,150.0,0,3.0,1.0
26,1099000.0,83.0,0,1.0,1.0
26,5200000.0,300.0,0,6.0,2.0
26,2150000.0,123.0,0,2.0,1.0
26,2700000.0,185.0,0,4.0,2.0
26,2600000.0,154.0,0,4.0,2.0
26,1000000.0,69.0,0,2.0,1.0
26,2175000.0,230.0,0,4.0,2.0
26,1790000.0,185.0,0,4.0,2.0
26,2290000.0,170.0,0,3.0,1.0
26,800.0,52.0,0,1.0,1.0
26,3000000.0,230.0,0,5.0,2.0
26,1470000.0,128.0,0,2.0,1.0
26,2000000.0,162.0,0,2.0,2.0
26,1275000.0,125.0,0,3.0,1.0
26,2385000.0,230.0,0,4.0,2.0
26,900.0,65.0,1,1.0,1.0
26,1500000.0,110.0,0,2.0,1.0
26,2500000.0,160.0,0,2.0,2.0
26,5500000.0,351.0,0,5.0,2.0
26,2400000.0,185.0,0,3.0,1.0
26,1450000.0,119.0,0,3.0,1.0
26,2900000.0,196.0,0,3.0,1.0
26,3000000.0,200.0,0,4.0,2.0
26,2625000.0,200.0,0,3.0,2.0
26,1000000.0,90.0,0,2.0,1.0
26,4500000.0,275.0,0,6.0,2.0
26,4250000.0,235.0,0,4.0,2.0
26,3950000.0,235.0,0,4.0,2.0
26,5000000.0,260.0,0,4.0,2.0
26,1600000.0,100.0,0,1.0,1.0
26,2600000.0,175.0,0,3.0,1.0
26,2350000.0,200.0,0,4.0,2.0
26,1400000.0,120.0,0,3.0,1.0
26,1800000.0,150.0,0,2.0,2.0
26,3000000.0,250.0,0,4.0,2.0
26,1700000.0,130.0,0,3.0,1.0
26,5400000.0,290.0,0,4.0,2.0
26,11900000.0,370.0,0,7.0,2.0
26,1750000.0,136.0,0,2.0,1.0
26,1800000.0,160.0,0,3.0,1.0
26,1750000.0,125.0,0,2.0,1.0
26,1400000.0,110.0,0,3.0,1.0
26,2650000.0,240.0,0,5.0,2.0
26,1350000.0,124.0,0,2.0,1.0
27,820.0,116.0,1,2.0,1.0
27,865.0,90.0,0,2.0,1.0
27,750.0,90.0,0,2.0,1.0
27,820.0,105.0,0,2.0,1.0
27,640.5,72.0,1,1.0,1.0
27,570.0,120.0,0,2.0,1.0
27,1050000.0,120.0,0,3.0,1.0
27,1100000.0,130.0,0,3.0,1.0
27,435.0,90.0,0,2.0,1.0
27,825.0,90.0,0,2.0,1.0
27,900.0,85.0,0,1.0,1.0
27,500.0,120.0,0,2.0,1.0
27,610.0,95.0,0,2.0,1.0
27,820.0,97.0,0,2.0,1.0
27,595.0,72.0,0,1.0,1.0
27,3200000.0,300.0,0,6.0,1.0
27,1500000.0,205.0,0,5.0,2.0
27,1000000.0,200.0,0,3.0,1.0
27,1240000.0,215.0,0,5.0,2.0
27,780.0,90.0,0,2.0,1.0
27,2600000.0,250.0,0,4.0,1.0
27,890.0,90.0,0,2.0,1.0
27,2170000.0,200.0,0,3.0,2.0
27,1000000.0,200.0,0,4.0,1.0
27,695.0,95.0,0,2.0,1.0
27,1382000.0,180.0,0,4.0,2.0
27,1250000.0,180.0,0,4.0,2.0
27,1160000.0,130.0,0,3.0,1.0
27,350.0,130.0,0,2.0,1.0
27,819.999,75.0,0,1.0,1.0
27,960.0,95.0,0,2.0,1.0
27,750.0,80.0,0,2.0,1.0
27,645.0,100.0,0,2.0,1.0
27,900.0,110.0,0,2.0,1.0
27,1100000.0,110.0,0,2.0,1.0
27,2000000.0,165.0,0,4.0,1.0
27,970.0,60.0,0,1.0,1.0
27,730.0,75.0,0,2.0,1.0
27,1220000.0,165.0,0,4.0,1.0
27,775.0,85.0,0,2.0,1.0
27,829.999,55.0,1,1.0,1.0
27,1470000.0,200.0,0,4.0,2.0
27,700.0,78.0,0,1.0,1.0
27,750.0,85.0,0,2.0,1.0
27,850.0,90.0,0,2.0,1.0
27,900.0,90.0,0,2.0,1.0
27,729.0,90.0,0,2.0,1.0
27,720.0,90.0,0,2.0,1.0
27,745.0,80.0,0,2.0,1.0
27,815.0,95.0,0,2.0,1.0
27,800.0,90.0,0,2.0,1.0
27,690.0,58.0,0,1.0,1.0
27,880.0,110.0,0,2.0,1.0
27,890.0,105.0,0,2.0,1.0
27,1100000.0,160.0,0,3.0,1.0
27,1100000.0,135.0,0,3.0,1.0
27,720.0,80.0,0,2.0,1.0
27,830.0,95.0,0,2.0,1.0
27,1050000.0,130.0,0,3.0,1.0
27,1397500.0,150.0,0,3.0,1.0
27,2200000.0,220.0,0,4.0,2.0
27,950.0,95.0,0,2.0,1.0
27,897.5,95.0,0,2.0,1.0
27,935.0,95.0,0,2.0,1.0
27,630.0,80.0,0,2.0,1.0
27,850.0,100.0,0,2.0,1.0
27,840.0,90.0,0,2.0,1.0
27,385.0,100.0,0,2.0,1.0
27,860.0,95.0,0,2.0,1.0
27,720.0,95.0,0,2.0,1.0
27,1150000.0,140.0,0,2.0,1.0
27,312.0,85.0,0,2.0,1.0
27,1200000.0,128.0,0,3.0,1.0
27,900.0,95.0,0,2.0,1.0
27,1340000.0,220.0,0,5.0,1.0
27,750.0,110.0,0,2.0,1.0
27,300.0,95.0,0,2.0,1.0
27,560.0,95.0,0,2.0,1.0
27,875.0,90.0,0,2.0,1.0
27,1250000.0,135.0,0,3.0,1.0
27,715.0,85.0,0,2.0,1.0
27,430.0,100.0,0,2.0,1.0
27,520.0,110.0,0,2.0,1.0
27,940.0,105.0,0,2.0,1.0
27,822.5,105.0,0,2.0,1.0
27,1010000.0,100.0,0,2.0,1.0
27,610.0,55.0,0,1.0,1.0
27,750.0,60.0,1,1.0,1.0
27,470.0,95.0,0,2.0,1.0
27,310.0,95.0,0,2.0,1.0
27,700.0,95.0,0,2.0,1.0
27,815.0,90.0,0,2.0,1.0
27,875.0,85.0,0,1.0,1.0
27,1149000.0,118.0,0,2.0,1.0
27,1575000.0,250.0,0,6.0,1.0
27,535.0,100.0,0,2.0,1.0
27,970.0,95.0,0,2.0,1.0
27,1500000.0,138.0,0,4.0,1.0
27,415.0,75.0,0,2.0,1.0
27,729.5,90.0,0,2.0,1.0
27,810.0,100.0,0,2.0,1.0
27,1050000.0,115.0,0,3.0,1.0
27,1275000.0,140.0,0,3.0,1.0
27,1000000.0,125.0,0,3.0,1.0
27,975.0,78.0,0,2.0,1.0
27,837.0,75.0,0,2.0,1.0
27,710.0,100.0,0,2.0,1.0
27,850.0,90.0,1,2.0,1.0
27,1299000.0,220.0,0,5.0,1.0
27,750.0,105.0,0,2.0,1.0
27,825.0,65.0,0,1.0,1.0
27,1150000.0,170.0,0,4.0,2.0
27,825.0,95.0,0,2.0,1.0
27,900.0,108.0,0,2.0,1.0
27,725.5,90.0,0,2.0,1.0
27,585.0,110.0,0,2.0,1.0
27,620.0,65.0,0,1.0,1.0
27,1050000.0,145.0,0,3.5,1.0
27,760.0,95.0,0,2.0,1.0
27,390.0,100.0,0,2.0,1.0
27,600.0,100.0,0,2.0,1.0
27,495.0,125.0,1,2.0,1.0
27,945.0,75.0,0,1.0,1.0
27,2420000.0,220.0,0,4.0,2.0
27,300.0,90.0,0,2.0,1.0
27,750.0,75.0,0,2.0,1.0
27,785.0,90.0,0,2.0,1.0
27,325.0,90.0,0,2.0,1.0
27,970.0,70.0,0,2.0,1.0
27,690.0,95.0,0,2.0,1.0
27,935.0,100.0,0,2.0,1.0
27,1280000.0,220.0,0,4.0,2.0
27,1050000.0,220.0,0,5.0,1.0
27,1175000.0,135.0,0,3.0,1.0
27,1050000.0,105.0,0,2.0,1.0
27,835.0,110.0,0,2.0,1.0
27,975.5,95.0,0,2.0,1.0
27,550.0,95.0,0,2.0,1.0
27,975.0,95.0,0,2.0,1.0
27,480.0,50.0,1,0.0,1.0
27,850.0,95.0,0,2.0,1.0
27,870.0,95.0,0,2.0,1.0
27,900.0,105.0,0,2.0,1.0
27,1000000.0,120.0,0,3.0,1.0
27,780.0,85.0,0,2.0,1.0
27,355.0,78.0,0,2.0,1.0
27,2000000.0,168.0,0,5.0,1.0
27,820.0,90.0,0,2.0,1.0
27,1375000.0,190.0,0,4.0,2.0
27,550.0,70.0,0,1.0,1.0
27,419.0,105.0,0,2.0,1.0
27,999.0,90.0,0,2.0,1.0
27,322.0,95.0,0,2.0,1.0
27,375.0,95.0,1,2.0,1.0
27,770.0,95.0,0,2.0,1.0
27,990.0,60.0,0,2.0,1.0
27,325.0,100.0,0,2.0,1.0
27,1145000.0,130.0,0,3.0,1.0
27,850.0,86.0,0,2.0,1.0
27,1200000.0,250.0,0,4.0,2.0
27,699.0,100.0,0,2.0,1.0
27,293.0,75.0,1,1.0,1.0
27,999.0,125.0,0,2.0,1.0
27,1160000.0,150.0,0,3.0,1.0
27,990.0,72.0,0,1.0,1.0
27,650.0,43.0,0,0.0,1.0
27,8400000.0,350.0,0,6.0,2.0
27,650.0,100.0,0,2.0,1.0
27,845.0,90.0,0,2.0,1.0
27,300.0,110.0,0,2.0,1.0
27,1530000.0,220.0,0,5.0,1.0
27,730.0,85.0,0,2.0,1.0
27,800.0,80.0,0,2.0,1.0
27,850.0,105.0,0,2.0,1.0
27,575.0,70.0,0,1.0,1.0
27,280.0,85.0,0,2.0,1.0
27,955.0,110.0,0,2.0,1.0
27,735.0,115.0,0,2.0,1.0
27,620.0,64.0,0,1.0,1.0
27,665.0,100.0,0,2.0,1.0
27,579.0,70.0,0,2.0,1.0
27,540.0,90.0,0,2.0,1.0
27,1399000.0,188.0,0,5.0,1.0
27,760.0,74.0,0,1.0,1.0
27,990.0,85.0,0,2.0,1.0
27,775.0,95.0,0,2.0,1.0
27,778.0,95.0,0,2.0,1.0
27,335.0,95.0,0,2.0,1.0
27,565.0,100.0,0,2.0,1.0
27,6700000.0,400.0,1,7.0,2.0
27,285.0,100.0,0,2.0,1.0
27,870.0,56.0,1,1.0,1.0
27,670.0,95.0,0,2.0,1.0
27,930.0,90.0,0,2.0,1.0
27,663.0,95.0,0,2.0,1.0
27,85.0,78.0,0,1.0,1.0
27,325.0,85.0,0,2.0,1.0
27,310.0,90.0,0,2.0,1.0
27,350.0,110.0,0,2.0,1.0
27,250.0,75.0,0,1.0,1.0
27,318.0,90.0,0,2.0,1.0
27,790.0,95.0,0,2.0,1.0
27,620.0,90.0,0,2.0,1.0
27,485.0,65.0,0,1.0,1.0
27,325.0,110.0,0,2.0,1.0
27,900.0,100.0,0,2.0,1.0
27,1300000.0,150.0,0,3.0,1.0
27,2250000.0,250.0,0,4.5,1.0
27,820.0,68.0,1,1.0,1.0
27,1550000.0,185.0,0,4.0,1.0
27,1350000.0,152.0,0,3.0,1.0
27,1000000.0,190.0,0,4.0,2.0
27,625.0,110.0,0,2.0,1.0
27,1250000.0,150.0,0,3.0,1.0
27,720.0,110.0,0,2.0,1.0
27,625.0,110.0,1,2.0,1.0
27,750.0,100.0,0,2.0,1.0
27,590.0,78.0,0,1.0,1.0
27,850.0,113.0,0,2.0,1.0
27,945.0,77.0,0,1.0,1.0
27,327.0,115.0,1,2.0,1.0
27,720.0,84.0,0,2.0,1.0
27,465.0,120.0,0,2.0,1.0
27,7250000.0,250.0,0,8.0,1.0
27,650.0,95.0,0,2.0,1.0
27,920.0,90.0,0,2.0,1.0
27,2750000.0,300.0,0,5.0,2.0
27,600.0,80.0,0,2.0,1.0
27,800.0,100.0,0,2.0,1.0
27,495.0,90.0,0,2.0,1.0
27,845.0,100.0,0,2.0,1.0
27,476.5,70.0,0,1.0,1.0
27,6000000.0,350.0,0,6.0,2.0
27,740.0,110.0,0,2.0,1.0
27,320.0,85.0,0,2.0,1.0
27,735.0,105.0,0,2.0,1.0
27,6500000.0,350.0,0,6.0,2.0
27,850.0,110.0,0,2.0,1.0
27,4800000.0,340.0,0,5.0,2.0
27,990.0,90.0,1,2.0,1.0
27,685.0,100.0,0,2.0,1.0
27,3200000.0,310.0,0,6.0,1.0
27,850.0,85.0,0,2.0,1.0
27,850.0,80.0,0,2.0,1.0
27,980.0,88.0,0,2.0,1.0
27,670.0,90.0,0,2.0,1.0
27,3000000.0,220.0,0,5.0,2.0
27,1120000.0,200.0,0,3.0,2.0
27,1100000.0,128.0,0,3.0,1.0
27,895.0,80.0,0,2.0,1.0
27,887.5,95.0,0,2.0,1.0
27,2700000.0,290.0,0,5.0,1.0
27,4200000.0,330.0,0,7.0,1.0
27,8350000.0,380.0,0,6.0,2.0
27,1340000.0,131.0,0,2.0,1.0
27,830.0,85.0,0,1.0,1.0
27,314.0,85.0,0,2.0,1.0
27,2500000.0,230.0,0,5.0,1.0
27,860.0,90.0,0,2.0,1.0
27,1200000.0,150.0,0,3.0,1.0
27,810.0,80.0,0,2.0,1.0
27,435.0,75.0,0,1.0,1.0
27,1200000.0,130.0,0,3.0,1.0
27,695.0,110.0,0,2.0,1.0
27,495.0,100.0,0,2.0,1.0
27,1450000.0,158.0,0,4.0,2.0
27,3000000.0,284.0,0,8.0,1.0
27,1245000.0,185.0,0,3.0,2.0
27,1550000.0,250.0,0,5.0,1.0
27,1800000.0,220.0,0,5.0,2.0
27,330.0,90.0,0,2.0,1.0
27,1200000.0,135.0,0,3.0,1.0
27,3000000.0,300.0,0,4.0,2.0
27,1300000.0,220.0,0,5.0,1.0
27,670.0,85.0,0,2.0,1.0
27,3250000.0,230.0,0,7.0,2.0
27,410.0,120.0,0,2.0,1.0
27,935.0,97.0,0,2.0,1.0
27,250.0,105.0,0,2.0,1.0
27,520.0,90.0,0,2.0,1.0
27,1000000.0,100.0,0,2.0,1.0
27,999.999,100.0,0,2.0,1.0
28,1175000.0,130.0,0,3.0,1.0
28,1085000.0,120.0,0,3.0,1.0
28,625.0,65.0,0,1.0,1.0
28,1300000.0,200.0,0,6.0,1.0
28,1400000.0,170.0,0,3.0,1.0
28,850.0,70.0,0,1.0,1.0
28,2375000.0,200.0,0,8.0,1.0
28,950.0,70.0,0,1.0,1.0
28,1750000.0,190.0,0,5.0,3.0
28,1079000.0,114.0,0,2.0,1.0
28,1240000.0,180.0,0,3.0,1.0
28,1055000.0,150.0,0,3.0,1.0
28,1850000.0,238.0,0,5.0,1.0
28,1050000.0,143.0,0,4.0,2.0
28,1100000.0,140.0,0,3.0,1.0
28,1500000.0,165.0,0,3.0,1.0
28,1300000.0,160.0,0,3.0,1.0
28,1550000.0,290.0,0,5.0,2.0
28,875.0,72.0,0,1.0,1.0
28,1150000.0,130.0,0,3.0,1.0
28,2250000.0,182.0,0,8.0,1.0
28,780.0,75.0,0,1.0,1.0
28,1200000.0,175.0,0,3.0,1.0
28,1575000.0,198.0,0,4.0,2.0
28,998.0,54.0,0,1.0,1.0
28,1090000.0,190.0,0,4.0,1.0
28,1100000.0,125.0,0,3.0,1.0
28,3150000.0,255.0,0,4.5,1.0
28,960.0,57.0,0,1.0,1.0
28,2995000.0,168.0,0,3.5,1.0
28,1249000.0,175.0,0,3.0,1.0
28,1200000.0,185.0,0,5.0,1.0
28,2200000.0,200.0,0,3.5,1.0
28,1250000.0,145.0,0,3.0,1.0
28,1100000.0,185.0,0,4.0,1.0
28,475.0,75.0,0,1.0,1.0
28,1350000.0,130.0,0,4.0,2.0
28,1130000.0,180.0,0,4.0,2.0
28,1135000.0,180.0,0,4.0,2.0
28,1250000.0,210.0,0,5.0,2.0
28,1250000.0,140.0,0,3.0,1.0
28,1895000.0,129.0,0,2.5,1.0
28,1250000.0,200.0,0,4.0,2.0
28,298.0,65.0,0,1.0,1.0
28,1250000.0,135.0,0,3.0,1.0
28,1450000.0,140.0,0,4.0,2.0
28,1150000.0,200.0,0,4.0,2.0
28,1100000.0,190.0,0,2.0,2.0
28,1200000.0,130.0,0,2.0,1.0
28,790.0,58.0,0,1.0,1.0
28,1450000.0,190.0,0,3.0,1.0
28,1220000.0,200.0,0,4.0,2.0
28,1200000.0,140.0,0,3.0,1.0
28,315.0,75.0,0,1.0,1.0
28,770.0,85.0,0,1.0,1.0
28,2750000.0,275.0,0,4.0,2.0
28,463.0,65.0,0,1.0,1.0
28,1090000.0,127.0,0,2.0,1.0
28,1040000.0,130.0,0,3.0,1.0
28,834.0,120.0,0,2.5,1.0
28,799.0,40.0,1,0.0,1.0
28,1174500.0,200.0,0,4.0,1.0
28,1050000.0,180.0,0,4.0,1.0
28,1100000.0,200.0,0,5.0,1.0
28,755.0,45.0,0,0.0,1.0
28,1200000.0,135.0,0,2.0,1.0
28,1190000.0,208.0,0,4.0,1.0
28,450.0,67.0,0,1.0,1.0
28,1000000.0,110.0,0,3.0,1.0
28,1104999.0,175.0,0,3.0,1.0
28,1285000.0,180.0,0,3.0,1.0
28,920.0,70.0,1,1.0,1.0
28,215.0,80.0,0,1.0,1.0
28,1470000.0,200.0,0,5.0,1.0
28,1000000.0,165.0,0,4.0,1.0
28,1320000.0,200.0,0,5.0,2.0
28,635.0,58.0,0,1.0,1.0
28,1250000.0,180.0,0,6.0,1.0
28,870.0,60.0,0,1.0,1.0
28,1980000.0,300.0,1,5.0,1.0
28,1175000.0,160.0,0,3.0,1.0
28,1100000.0,125.0,0,2.0,1.0
28,1190000.0,140.0,0,3.0,1.0
28,1195000.0,127.0,0,2.0,1.0
28,1200000.0,200.0,0,5.0,2.0
28,6850000.0,230.0,0,6.0,1.0
28,1750000.0,200.0,0,5.0,1.0
28,1000000.0,130.0,0,2.0,1.0
28,1360000.0,185.0,0,5.0,2.0
28,3000000.0,370.0,0,6.0,1.0
28,700.0,130.0,0,3.5,1.0
28,2250000.0,398.0,0,8.0,1.0
28,650.0,80.0,0,1.0,1.0
28,1590000.0,187.0,0,3.0,1.0
28,1250000.0,160.0,0,3.0,1.0
28,1780000.0,275.0,0,4.0,2.0
28,1350000.0,200.0,0,5.0,2.0
28,1150000.0,250.0,0,5.0,1.0
28,1500000.0,226.0,0,6.0,1.0
28,2150000.0,217.0,0,7.0,2.0
28,1300000.0,155.0,0,3.0,1.0
29,5600000.0,165.0,0,2.5,1.0
29,5250000.0,230.0,0,4.0,1.0
29,215.0,60.0,0,1.0,1.0
29,4750000.0,250.0,0,5.0,2.0
29,5000000.0,200.0,0,4.0,1.0
29,350.0,65.0,0,1.0,1.0
29,2900000.0,120.0,0,3.0,1.0
29,4500000.0,180.0,0,3.0,1.0
29,3600000.0,128.0,0,2.0,1.0
29,6850000.0,235.0,0,4.5,1.0
29,6850000.0,232.0,0,4.5,1.0
29,6850000.0,233.0,0,4.5,1.0
29,2500000.0,77.0,0,1.0,1.0
29,3650000.0,195.0,0,5.0,2.0
29,2190000.0,98.0,0,1.0,1.0
29,1025000.0,60.0,1,1.0,1.0
29,2000000.0,65.0,1,1.0,1.0
29,4950000.0,236.0,0,4.0,1.0
29,2300000.0,88.0,0,1.0,1.0
29,4000000.0,160.0,1,3.0,1.0
29,3300000.0,135.0,0,3.0,1.0
29,4800000.0,200.0,0,4.0,1.0
29,8300000.0,210.0,0,4.5,1.0
29,3600000.0,125.0,0,2.0,1.0
29,6500000.0,300.0,0,4.0,2.0
29,6500000.0,260.0,0,4.0,1.0
29,2700000.0,136.0,0,3.0,1.0
29,1500000.0,70.0,0,1.0,1.0
29,4200000.0,150.0,0,3.0,1.0
29,3750000.0,170.0,0,3.0,1.0
29,5000000.0,184.0,0,3.0,1.0
29,3200000.0,110.0,0,2.0,1.0
29,6200000.0,255.0,0,4.0,1.0
29,3500000.0,170.0,0,3.0,1.0
29,2150000.0,85.0,1,1.0,1.0
29,2500000.0,85.0,0,1.0,1.0
29,2300000.0,85.0,0,1.0,1.0
29,2400000.0,75.0,0,1.0,1.0
29,4600000.0,170.0,0,3.0,1.0
29,3000000.0,98.0,0,1.0,1.0
29,5000000.0,219.0,0,4.0,1.0
29,5000000.0,198.0,0,3.0,1.0
29,4750000.0,170.0,0,3.0,1.0
29,2750000.0,85.0,0,1.0,1.0
29,4750000.0,220.0,0,4.0,1.0
29,4750000.0,186.0,0,3.0,1.0
29,5200000.0,186.0,0,3.0,1.0
29,5000000.0,186.0,0,3.0,1.0
29,4200000.0,145.0,0,2.0,1.0
29,6700000.0,255.0,0,4.0,1.0
29,2500000.0,107.0,1,3.0,1.0
29,6000000.0,255.0,0,4.0,1.0
29,6800000.0,255.0,1,4.0,1.0
29,875.0,65.0,0,1.0,1.0
29,13000000.0,400.0,0,8.0,1.0
29,7200000.0,321.0,0,5.0,2.0
29,4600000.0,185.0,0,3.5,1.0
29,970.0,64.0,0,1.0,1.0
29,760.0,64.0,1,1.0,1.0
29,690.0,70.0,0,1.0,1.0
29,8500000.0,200.0,0,7.0,3.0
29,3300000.0,100.0,0,1.0,1.0
29,4600000.0,187.0,0,4.0,1.0
29,8500000.0,300.0,0,5.0,2.0
29,7200000.0,330.0,0,6.0,1.0
29,3550000.0,180.0,0,3.5,1.0
29,3150000.0,180.0,0,3.5,1.0
29,3500000.0,155.0,0,3.0,1.0
29,350.0,75.0,0,1.0,1.0
29,2850000.0,175.0,0,3.5,1.0
29,6950000.0,285.0,0,4.5,1.0
29,750.0,90.0,0,1.0,1.0
29,3750000.0,165.0,0,3.0,1.0
29,3750000.0,180.0,0,2.0,2.0
29,3000000.0,110.0,0,2.0,1.0
29,2650000.0,85.0,1,1.0,1.0
29,1400000.0,45.0,0,0.0,1.0
29,2800000.0,85.0,0,1.0,1.0
29,3300000.0,160.0,0,3.0,1.0
29,9075000.0,245.0,0,4.5,1.0
29,5500000.0,320.0,0,5.0,2.0
29,4600000.0,186.0,0,3.0,1.0
29,5500000.0,260.0,0,4.0,1.0
29,4950000.0,225.0,0,3.0,2.0
29,6000000.0,260.0,0,4.0,1.0
29,2700000.0,100.0,0,1.0,1.0
29,3650000.0,140.0,0,2.0,1.0
29,3250000.0,117.0,0,2.0,1.0
29,5500000.0,212.0,0,4.0,1.0
29,2100000.0,65.0,0,1.0,1.0
29,2100000.0,85.0,0,1.0,1.0
29,2500000.0,81.0,0,1.0,1.0
29,4200000.0,150.0,1,3.0,1.0
29,4900000.0,185.0,0,3.0,1.0
29,5000000.0,185.0,0,3.0,1.0
29,1300000.0,45.0,0,1.0,1.0
29,2000000.0,85.0,0,1.0,1.0
29,1800000.0,85.0,0,1.0,1.0
29,1850000.0,85.0,0,1.0,1.0
29,1550000.0,45.0,0,0.0,1.0
29,4300000.0,198.0,0,3.0,1.0
29,2400000.0,90.0,0,1.0,1.0
29,4400000.0,186.0,0,3.0,1.0
29,4200000.0,147.0,0,3.0,1.0
29,1850000.0,100.0,0,1.0,1.0
29,2300000.0,70.0,0,1.0,1.0
29,2600000.0,81.0,0,1.0,1.0
29,2700000.0,85.0,0,1.0,1.0
29,600.0,65.0,0,1.0,1.0
29,4500000.0,186.0,0,3.0,1.0
29,2610000.0,81.0,0,1.0,1.0
29,2650000.0,81.0,0,1.0,1.0
29,4750000.0,185.0,0,3.0,1.0
29,2550000.0,81.0,0,1.0,1.0
29,5000000.0,200.0,0,3.0,1.0
29,3350000.0,110.0,1,2.0,1.0
29,3750000.0,135.0,0,3.0,1.0
29,5250000.0,200.0,0,4.0,1.0
29,4850000.0,185.0,0,3.0,1.0
29,4750000.0,156.0,0,2.0,1.0
29,2930000.0,105.0,0,2.0,1.0
29,4490000.0,157.0,0,2.0,1.0
29,2550000.0,98.0,0,1.0,1.0
29,2600000.0,120.0,0,3.0,1.0
29,2650000.0,82.0,0,1.0,1.0
